CustomerID,Customer Segment,First Name,Last Name,Address,City,State,Zip,Lat,Lon
586,Corporate,GLORIA,HENDERSON,2065 S PAGOSA ST,AURORA,CO,80013,39.6788300064498,-104.790384948635
587,Corporate,TORI,OLSON,16323 E RICE PL,AURORA,CO,80015,39.6355760482543,-104.798280255872
588,Corporate,HALEY,GIBBONS,9621 W 56TH PL,ARVADA,CO,80002,39.7993462851841,-105.106572613148
589,Corporate,KAREN,MILLER,432 TOLEDO ST,AURORA,CO,80011,39.7225588663258,-104.834076879651
591,Consumer,NICOLE,FORD,8155 E FAIRMOUNT DR,DENVER,CO,80230,39.7123797702926,-104.892602187783
592,Small Business,CAROL,THOMPSON,10086 ZENOBIA CT,WESTMINSTER,CO,80031,39.87896,-105.052221302482
593,Small Business,BLANCA,ADKINS,4244 SHERIDAN BLVD,DENVER,CO,80212,39.7744556557377,-105.053041574091
594,Consumer,L,HANSON,19465 E POWERS PL,AURORA,CO,80015,39.6129065728862,-104.761560945225
595,Small Business,MONICA,GONZALES,1141 W 99TH AVE,DENVER,CO,80260,39.8759497083795,-105.000606775541
596,Consumer,SHONDA,GOBIE,6785 W 52ND AVE,ARVADA,CO,80002,39.7911971325916,-105.07285
597,Small Business,BRIANNE,FITE,3950 YATES ST,DENVER,CO,80212,39.7720573928696,-105.050716481083
599,Corporate,ADELE,HALLMAN,8060 E GIRARD AVE,DENVER,CO,80231,39.6543328674084,-104.89468
600,Corporate,TESS,GALLEGOS,1240 ADAMS ST,DENVER,CO,80206,39.7358086703266,-104.948178054378
602,Small Business,LINDA,BLOOMQUIST,4171 S ZEPHYR ST,DENVER,CO,80235,39.6402945656874,-105.08471571002
603,Home Office,JANE,MONTGOMERY,1509 S MACON ST,AURORA,CO,80012,39.6890659916052,-104.856172191511
604,Corporate,TERESE,MADRILL,12010 W 52ND PL,ARVADA,CO,80002,39.7919739870785,-105.133193561587
605,Corporate,ELEANOR,CHANDLER,10564 CARMELA LN,DENVER,CO,80234,39.8879785486645,-105.004887027915
606,Home Office,CRYSTAL,MALDONADO,3153 E 133RD AVE,THORNTON,CO,80241,39.9349941012132,-104.947109204657
607,Corporate,MARGARETE,MCEAHERN,6685 E ARIZONA AVE,DENVER,CO,80224,39.6954433804053,-104.910545247724
608,Corporate,MIMI,GUETZ,4099 FIELD DR,WHEAT RIDGE,CO,80033,39.7723849425907,-105.096636460786
609,Corporate,ALARID,SANTORE,5260 VALLEJO WAY,DENVER,CO,80221,39.7922270042153,-105.014187054058
611,Home Office,ERIN,UNDERWOOD,2916 W 25TH AVE,DENVER,CO,80211,39.7534645029525,-105.023862586804
613,Home Office,IRMA,JIMENEZ,929 S PEORIA ST,AURORA,CO,80012,39.7008476470588,-104.84735823545
614,Home Office,VICTORIA,GARNICA,5840 NEWPORT ST,COMMERCE CITY,CO,80022,39.8027873010079,-104.909585585047
615,Home Office,DENISE,TALLEY,1609 S IVORY CIR,AURORA,CO,80017,39.687374106478,-104.808434254007
617,Consumer,MARGARET,FULCHER,15700 E JAMISON DR,ENGLEWOOD,CO,80112,39.5787341274358,-104.806737399005
618,Consumer,APRIL,ALLEN,1523 S EATON ST,DENVER,CO,80232,39.6890878537034,-105.059778205087
619,Consumer,GLADYS,TOLBERT,9124 RAMPART ST,DENVER,CO,80260,39.8621969686107,-105.01487789346
621,Home Office,CHRIS,LANE,7098 W CEDAR AVE,DENVER,CO,80226,39.7128428750051,-105.075868123615
622,Home Office,REBECCA,WILLIAMS,6658 S WELLINGTON CT,LITTLETON,CO,80121,39.5960497397069,-104.976878398163
623,Home Office,LAURIE,DRESSLER,1450 S SHOSHONE ST,DENVER,CO,80223,39.689845672668,-105.010236911716
624,Home Office,MARTHA,BRAINARD,4295 E MEXICO AVE,DENVER,CO,80222,39.6858371325916,-104.937294040404
626,Corporate,CAROLYN,RAHE,705 S ALTON WAY,DENVER,CO,80247,39.7017553830017,-104.879614427459
627,Corporate,HARRIET,WALL,895 TELLER ST,DENVER,CO,80214,39.7310450806245,-105.076945074546
629,Small Business,BRENDA,BALDERAS,931 S TROY ST,AURORA,CO,80012,39.6998341554899,-104.840774925622
631,Small Business,LYUBOV,NEMANOV,2227 S LIMA CT,AURORA,CO,80014,39.6755232654905,-104.856240813482
632,Small Business,ANDREA,DOWNEY,19936 E STANFORD DR,AURORA,CO,80015,39.6327205695306,-104.756019343881
633,Small Business,JESSICA,ELLIS,7364 E 10TH AVE,DENVER,CO,80230,39.7311836102372,-104.902164119189
635,Corporate,JAMIE,HETFIELD,1443 LOCH LOMOND AVE,BROOMFIELD,CO,80020,39.9197124551621,-105.055900945617
636,Corporate,ROBIN,PRINGLE,1401 WEWATTA ST,DENVER,CO,80202,39.7516068278913,-105.003281837607
637,Consumer,JENNIFER,COLLINS,2900 S RACE ST,DENVER,CO,80210,39.6642758818813,-104.964134050758
638,Consumer,ELVIRA,GART,90 CORONA ST,DENVER,CO,80218,39.718128554096,-104.974452067086
639,Consumer,MARIA,BORBON,842 S CHAMBERS RD,AURORA,CO,80017,39.7023092990319,-104.809677598528
640,Consumer,ALICIA,PADILLA,4365 W DAKOTA AVE,DENVER,CO,80219,39.7098838994697,-105.044137679095
642,Corporate,BROOKE,DAVIDSEN,6440 W 110TH AVE,BROOMFIELD,CO,80020,39.8955461454271,-105.068462104195
643,Corporate,BRANDI,NAUMANN,11504 MARSHALL ST,BROOMFIELD,CO,80020,39.9054975142286,-105.06826678602
645,Corporate,ANGELINA,SEELA,7414 DEFRAME ST,ARVADA,CO,80005,39.831409646172,-105.153786384931
646,Corporate,NATALIE,LYONS,11279 W 68TH WAY,ARVADA,CO,80004,39.8211591645547,-105.124557563023
648,Home Office,MARIA,GONZALES,1030 HAZEL CT,DENVER,CO,80204,39.7331995331536,-105.027343198712
649,Home Office,LISA,LABRIOLA,3424 W 25TH AVE,DENVER,CO,80211,39.7534753191696,-105.031905625897
651,Consumer,AMANDA,SLAVIK,5694 W 109TH CIR,BROOMFIELD,CO,80020,39.8948491810348,-105.058624571802
653,Consumer,AMY,COOK,4001 S BELLAIRE ST,ENGLEWOOD,CO,80113,39.6438203212387,-104.937628088375
654,Consumer,ERIKA,LAYTON,11378 QUIVAS WAY,DENVER,CO,80234,39.9028603280707,-105.007948843679
655,Consumer,ELEANOR,TOCHIHARA,1270 PONTIAC ST,DENVER,CO,80220,39.7368077403372,-104.90563453201
656,Consumer,MELISSA,HANSON,2701 S CLARKSON ST,ENGLEWOOD,CO,80113,39.6673942833025,-104.978358062199
657,Consumer,CLAUDIA,CHAVEZ,11450 MELODY DR,DENVER,CO,80234,39.9047549258241,-104.994587595737
658,Consumer,JANICE,LEYBA,4401 W UNION AVE,DENVER,CO,80236,39.6320305486894,-105.044983941834
659,Consumer,CASSANDRA,WHEELER,12961 PRINCE CT,BROOMFIELD,CO,80020,39.9314337394387,-105.029978834435
661,Consumer,SHLEBY,SCOTT,9621 INDEPENDENCE DR,BROOMFIELD,CO,80021,39.8731601325883,-105.095177243835
663,Home Office,SUSAN,SCHENK,8141 RALEIGH PL,WESTMINSTER,CO,80031,39.8446148925533,-105.046131444698
664,Home Office,FERN,DUKE,6127 JELLISON WAY,ARVADA,CO,80004,39.8086483069448,-105.108274013992
665,Corporate,CAROLIN,CARTIER,8463 EVERETT WAY,ARVADA,CO,80005,39.8519196364609,-105.097959846805
666,Corporate,MARILYN,DALTON,6480 NEWCOMBE CT,ARVADA,CO,80004,39.8143491836735,-105.118151470575
667,Corporate,CLAUDIA,ESPINOZA,1323 S ZENOBIA ST,DENVER,CO,80219,39.6925607692308,-105.052058214052
669,Home Office,LACY,GROSS,10833 W PATTERSON PL,LITTLETON,CO,80127,39.6104346285964,-105.120401141242
670,Home Office,EUGENIA,PEREZ,2567 RAINBOW DR,DENVER,CO,80229,39.8543664530525,-104.956004816304
672,Small Business,LEAH,MEYER,1423 TENNYSON ST,DENVER,CO,80204,39.7388868632717,-105.044187272596
673,Small Business,NOREEN,JACKSON,6391 W 60TH AVE,ARVADA,CO,80003,39.8056871325916,-105.06721
674,Small Business,BRANDIE,HOPEK,385 STARLIGHT RD,DENVER,CO,80260,39.8541171325916,-104.991521385657
675,Small Business,DEE,ANDRUS,5527 S FORESTHILL ST,LITTLETON,CO,80120,39.6164132108156,-105.001840668154
676,Small Business,SUSAN,HOUSTON,150 ALBION ST,DENVER,CO,80220,39.7186103620377,-104.939356620139
678,Corporate,LINDA,MCVAY,6055 BROOKS DR,ARVADA,CO,80004,39.8073726129852,-105.107027047095
679,Corporate,MARY,FROM,5010 W 6TH AVE,DENVER,CO,80204,39.7252980358072,-105.050643079353
680,Corporate,JANA,BRECO,10647 W 31ST PL,DENVER,CO,80215,39.7614886738564,-105.117159061464
681,Corporate,HENRIETTA,SCHEER,26 N DOUGLAS DR,BROOMFIELD,CO,80020,39.9412064404142,-105.0743001191
683,Small Business,JOANN,BAUER,10895 E COLORADO DR,AURORA,CO,80012,39.6844271325916,-104.860283651827
685,Small Business,RIE,KENKEL,1342 S RACE ST,DENVER,CO,80210,39.6921835280872,-104.963866075356
686,Small Business,ALLA,PODNOSOVA,19573 E MILAN CIR,AURORA,CO,80013,39.6458585912426,-104.760996640608
688,Small Business,LISA,FITCH,4750 S DUDLEY ST,LITTLETON,CO,80123,39.6306323669922,-105.095739669594
689,Small Business,MICHELLE,ROCKE,10346 HUNTERWOOD WAY,LITTLETON,CO,80130,39.5287460532534,-104.935442207132
691,Home Office,MARCIA,WORRALL,9641 W 64TH PL,ARVADA,CO,80004,39.8144181580261,-105.105415600211
693,Small Business,MARJORIE,WILHELM,13198 W BUCKHORN WAY,LITTLETON,CO,80127,39.5474573448813,-105.147160467175
694,Small Business,DEYANIRA,MANJARREZ,9181 JUDSON ST,WESTMINSTER,CO,80031,39.8630275725423,-105.028980054256
695,Small Business,KELLEY,SULLIVAN,13252 E VIRGINIA PL,AURORA,CO,80012,39.7030928674084,-104.835379323364
696,Corporate,PHARABA,OVERBY,306 W GRAND AVE,ENGLEWOOD,CO,80110,39.62573207225,-104.991573703903
697,Corporate,JUNE,DAVIS,7076 E LOUISIANA AVE,DENVER,CO,80224,39.6924328674084,-104.905878926174
698,Corporate,LINDA,MASCARENAS,6660 BELLAIRE ST,COMMERCE CITY,CO,80022,39.8178684665066,-104.937199895685
699,Consumer,VICTORIA,FOLEY,3964 W TEMPLE PL,DENVER,CO,80236,39.6324935816086,-105.041068932108
700,Consumer,VIRGINIA,SAWATZKE,1578 S CLERMONT ST,DENVER,CO,80222,39.6878762554789,-104.934653841488
701,Consumer,CLAUDIA,ROFMAN,3460 S POPLAR ST,DENVER,CO,80224,39.6539749849304,-104.904615142404
702,Consumer,MARILYN,MARCELY,442 S MOORE ST,DENVER,CO,80226,39.7084344333384,-105.115338736824
703,Consumer,ISHA,HASSAN,3041 S BRYANT ST,DENVER,CO,80236,39.6614631203483,-105.018150348933
704,Consumer,VICKY,DUNN,3961 W RUTGERS PL,DENVER,CO,80236,39.6359756045492,-105.039579190284
705,Consumer,RIKKI,SCHAMP,5510 E 130TH DR,THORNTON,CO,80241,39.9325840229811,-104.924022105837
706,Consumer,JEANETTE,WOYKYNS,7880 E ELLSWORTH AVE,DENVER,CO,80230,39.7161110422368,-104.897920886492
707,Consumer,TAMARA,YOUNG,20963 E ITHACA PL,AURORA,CO,80013,39.6515347261419,-104.743245777947
708,Consumer,DANCE,LAUBHAN,7672 GARRISON CT,ARVADA,CO,80005,39.8356209029883,-105.102137070265
709,Consumer,ANN,BRITTON,7770 W 8TH AVE,DENVER,CO,80214,39.7283728674084,-105.083235714286
710,Consumer,HATE,HERNANDEZ,3830 S OURAY WAY,AURORA,CO,80013,39.6475404081736,-104.792168353681
711,Consumer,JESSICA,HAGAR,1027 INGALLS ST,DENVER,CO,80214,39.733542244898,-105.06387831996
712,Consumer,DEBORAH,DREITH-CALLOWAY,1874 S LEYDEN ST,DENVER,CO,80224,39.6825487093989,-104.915906638739
713,Consumer,MARIE,HONKA,6531 W 109TH AVE,BROOMFIELD,CO,80020,39.8944670253083,-105.069002871478
714,Consumer,BETSEY,BUCCA,2247 VERBENA ST,DENVER,CO,80238,39.7502327314476,-104.890635991755
716,Corporate,JANET,BUGAIGHIS,1062 WHEELING ST,AURORA,CO,80011,39.7323123358763,-104.832443429414
717,Corporate,CARMEN,BARTOS,2626 S CLAYTON ST,DENVER,CO,80210,39.6689029693297,-104.954904540128
718,Corporate,SHARON,SANDERA,9404 OTIS ST,BROOMFIELD,CO,80021,39.8679612914277,-105.07025127378
719,Corporate,BARBARA,SHUMAN,18175 E CORNELL PL,AURORA,CO,80013,39.6599547477764,-104.77585322402
721,Corporate,KELLY,THORSTAD,3744 S QUINTERO ST,AURORA,CO,80013,39.6495284638071,-104.786995604968
722,Corporate,RAMONA,TWISS,2752 S WEBSTER ST,DENVER,CO,80227,39.6662834999558,-105.078493991898
724,Consumer,CHRISTINE,PENDLETON,14235 W 70TH DR,ARVADA,CO,80004,39.8245787970009,-105.159602292465
725,Consumer,JOYCE,SWARTZ,1401 SAINT ANDREWS DR,BROOMFIELD,CO,80020,39.93782,-105.067608851123
726,Consumer,KATHLEEN,FLYNN,18257 E BELLEVIEW PL,AURORA,CO,80015,39.6237771325916,-104.775681235955
727,Consumer,LISA,WHITTLE,3307 S CLERMONT ST,DENVER,CO,80222,39.6565697959184,-104.93527812122
728,Consumer,SARA,THOMAS,7069 W 74TH AVE,ARVADA,CO,80003,39.8305971325916,-105.075055381526
730,Consumer,REGINA,BARSOCCHINI,12133 W 60TH PL,ARVADA,CO,80004,39.8070773680299,-105.134569967891
731,Consumer,LINDA,JOHNSON,11916 W 74TH DR,ARVADA,CO,80005,39.8300262049975,-105.132427880123
732,Consumer,JOSEPHINE,RAFALIAN,1418 WINONA CT,DENVER,CO,80204,39.7388145767041,-105.047349832187
733,Consumer,JERMOE,MUELLER,22890 E MINERAL PL,AURORA,CO,80016,39.5696802856197,-104.723115777408
734,Consumer,STEPHANIE,URBAN,1515 S PARIS CT,AURORA,CO,80012,39.6891077553672,-104.848873674371
735,Consumer,DEBRA,POWELL,5531 MARTIN LUTHER KING BLVD,DENVER,CO,80207,39.7621422789225,-104.922860873049
736,Consumer,NORENE,SIMMONDS,795 HARLAN ST,DENVER,CO,80214,39.729415,-105.062778309284
737,Consumer,H,CROSBY,7800 W 35TH AVE,WHEAT RIDGE,CO,80033,39.7655768721363,-105.083505788019
738,Consumer,LINDA,BONGIORNO,774 S IVY ST,DENVER,CO,80224,39.7024970707071,-104.92040176029
739,Consumer,ARIELLA,SEVALL,6695 W 13TH AVE,DENVER,CO,80214,39.7368255072413,-105.070683371241
740,Consumer,JEAN,MORGAN,3115 W BEAR CREEK DR,ENGLEWOOD,CO,80110,39.650362055829,-105.02728719479
741,Consumer,MARIA,ZEPEDA,13792 E 13TH CIR,AURORA,CO,80011,39.7364639993023,-104.827974407498
742,Consumer,PHYLLIS,MCCLURG,6854 QUEEN ST,ARVADA,CO,80004,39.8204433651331,-105.125030617097
744,Corporate,GANELL,ISRAEL,7055 W 23RD AVE,DENVER,CO,80214,39.7506171325917,-105.074953636364
745,Consumer,DIAN,MITEV,11490 E VIRGINIA DR,AURORA,CO,80012,39.7065156469369,-104.855195775083
746,Corporate,MICHELLE,THAYER,3308 S NEWCOMBE CT,DENVER,CO,80227,39.6568022203409,-105.117369438538
749,Corporate,JUSTINE,STRELTZER,18133 E LOYOLA PL,AURORA,CO,80013,39.6447991650979,-104.777853118884
750,Corporate,SVIATLANA,SKURATOVICH,7503 S QUEMOY ST,AURORA,CO,80016,39.578209245572,-104.733887587602
751,Corporate,NICOLE,NAGO,9089 W HARVARD PL,DENVER,CO,80227,39.6709971325916,-105.099341259864
753,Corporate,BONNIE,DALRYMPLE,1577 S OGDEN ST,DENVER,CO,80210,39.6879895918367,-104.975938202252
754,Corporate,TONIA,MOSLEY,1060 LAUREL ST,BROOMFIELD,CO,80020,39.9298537429078,-105.084519949244
756,Home Office,H,NAITAQI,3549 S QUINTERO ST,AURORA,CO,80013,39.6523531450092,-104.787657369526
757,Home Office,DEBORAH,HARING,6094 HOYT CT,ARVADA,CO,80004,39.8073732744023,-105.103780879809
759,Small Business,TIFFANY,HOWELL,3193 S FAIRPLAY ST,AURORA,CO,80014,39.6586098222647,-104.812986852036
760,Small Business,CHANTEL,LUCERO,4855 WASHINGTON ST,DENVER,CO,80216,39.7847811764706,-104.978478452682
762,Small Business,ELSIE,JOHNSON,1071 WORCHESTER ST,AURORA,CO,80011,39.7327436394155,-104.832080779153
764,Consumer,ERNESTINA,CUEVA,18142 E ADRIATIC PL,AURORA,CO,80013,39.6790919062729,-104.775348349042
765,Consumer,LYNN,PACHECO,4830 STUART ST,DENVER,CO,80212,39.7844049306837,-105.042568489983
767,Corporate,EVELYN,MCCOY,7615 TURNER DR,DENVER,CO,80221,39.8347718709927,-105.008145661657
768,Corporate,BRIDGET,SEARCY,8486 QUAY DR,ARVADA,CO,80003,39.8503192247081,-105.06682992356
770,Small Business,CHRISTI,BEACH,6233 XAVIER ST,ARVADA,CO,80003,39.8087119300896,-105.049861661163
771,Small Business,JOSEPHINE,CAMERON,1745 S UMATILLA ST,DENVER,CO,80223,39.6850796195425,-105.012141639658
772,Small Business,ILA,MCCARTHY,3943 S BOSTON ST,DENVER,CO,80237,39.6438991130555,-104.880529011254
773,Small Business,TERRESA,RICKEN,6779 QUAY ST,ARVADA,CO,80003,39.8197087535801,-105.074123035224
775,Home Office,PENNY,RENCH,580 S FRANKLIN ST,DENVER,CO,80209,39.7060201763758,-104.968526265464
776,Home Office,BARBARA,GRIM,5846 PIERCE ST,ARVADA,CO,80003,39.8030925,-105.072421499805
777,Home Office,STEPHANIE,CARWIN,6020 GARLAND ST,ARVADA,CO,80004,39.8059434132629,-105.100977524711
778,Home Office,ALINE,BRUGGEMAN,520 S DALE CT,DENVER,CO,80219,39.7071465306122,-105.021351748279
779,Home Office,PHYLLIS,BLAN,3237 GROVE ST,DENVER,CO,80211,39.7631460121669,-105.028062346605
780,Home Office,AUDREY,THOMPSON,10642 BREWER DR,DENVER,CO,80234,39.8896922768348,-105.002953402022
782,Small Business,JANETTE,BEALS,14323 E 1ST DR,AURORA,CO,80011,39.7185771325916,-104.822147847572
783,Small Business,LINDA,PAKSO,7340 W 23RD AVE,DENVER,CO,80214,39.7505958010893,-105.078702411517
786,Home Office,SHARON,MOUTON,170 ONEIDA ST,DENVER,CO,80220,39.7194623535668,-104.908607456574
787,Home Office,MARY,HOLLIS,915 S LIMA ST,AURORA,CO,80012,39.6999965249014,-104.85720535626
788,Home Office,LETICIA,JURADO,9986 E ARIZONA DR,DENVER,CO,80247,39.6951433531713,-104.871400333747
790,Corporate,KAREN,SCHLEU,16671 E NAVARRO DR,AURORA,CO,80013,39.6441787814386,-104.796286219826
791,Corporate,SUZANNE,OBRIEN,3204 W HAYWARD PL,DENVER,CO,80211,39.7592732778105,-105.028232447907
792,Corporate,ETHELMAE,ROBBINS,2870 S RICHFIELD WAY,AURORA,CO,80013,39.6642098728586,-104.785212645192
794,Corporate,DORIS,PURVIS,145 GARNET ST,BROOMFIELD,CO,80020,39.9159735030193,-105.079553282262
796,Corporate,CANDY,BLUE,207 INGALLS ST,DENVER,CO,80226,39.7201588453878,-105.064007680569
797,Corporate,DEBBY,CUCCIO,10000 E ALAMEDA AVE,DENVER,CO,80247,39.7096762775043,-104.871550494208
799,Consumer,CHRIS,CHEVARRIA,5243 W ILIFF DR,DENVER,CO,80227,39.6744425797074,-105.053594858215
800,Consumer,LALANDE,MCMILLAN,8185 E LOWRY BLVD,DENVER,CO,80230,39.7183467901122,-104.893743436438
801,Consumer,TARA,LITTLE,1344 HIGH ST,DENVER,CO,80218,39.7375422780694,-104.964588232851
803,Small Business,DEBRA,GALLEGOS,3560 S HARLAN ST,DENVER,CO,80235,39.6519560299889,-105.062399256927
804,Small Business,DIANNE,FISHER,2001 LINCOLN ST,DENVER,CO,80202,39.7475268841548,-104.986258310105
805,Small Business,CLAUDIA,VILLANUEVA,9108 FONTAINE ST,DENVER,CO,80260,39.8615029982028,-105.018421044072
806,Small Business,BRITTANY,BRADDY,11832 UTICA WAY,WESTMINSTER,CO,80031,39.9111228422233,-105.045543405827
807,Small Business,KRISTA,NELSON,1880 ARAPAHOE ST,DENVER,CO,80202,39.7504113322256,-104.992106829654
808,Small Business,CHERI,HAUCK,17742 E BERRY PL,AURORA,CO,80015,39.6151480115331,-104.78177793423
810,Consumer,MARY,WHITE,10543 KING ST,WESTMINSTER,CO,80031,39.8873652305327,-105.032315247932
811,Corporate,MERRY,GREER,12540 E WARREN DR,AURORA,CO,80014,39.6755482009647,-104.842190876569
812,Corporate,VALERIE,MOST,1601 YATES ST,DENVER,CO,80204,39.741940935669,-105.051117773723
813,Corporate,LINDA,SUAZO,3456 W 8TH AVE,DENVER,CO,80204,39.7291985446785,-105.032705309789
814,Consumer,LYNEA,ASKEY,3902 S ELKHART ST,AURORA,CO,80014,39.6458883066582,-104.815416794565
815,Corporate,ANDREA,LATZER,7401 W 93RD WAY,BROOMFIELD,CO,80021,39.8662471244914,-105.07931194189
816,Consumer,AJA,SHADLEY,679 S REED CT,DENVER,CO,80226,39.7037842230407,-105.073826610467
817,Consumer,ELIZABETH,POTTS,5341 W KENT PL,DENVER,CO,80235,39.6493938883621,-105.054222204951
819,Small Business,PRISCILLA,ARAGON,2609 INGALLS ST,DENVER,CO,80214,39.7550726086956,-105.063998375688
820,Small Business,ANGELINA,DALE,6366 E 78TH AVE,COMMERCE CITY,CO,80022,39.8380328674084,-104.914
822,Small Business,ANN,CHAVEZ,1050 S SHERIDAN BLVD,DENVER,CO,80226,39.6977580891814,-105.053042933398
823,Small Business,TOMOKO,STEWART,3100 S FEDERAL BLVD,DENVER,CO,80236,39.66051,-105.024981868625
824,Small Business,KATHRYN,WILEY,12621 W ALAMEDA DR,DENVER,CO,80228,39.704727738299,-105.140186157013
825,Home Office,RACHEL,SALAZAR,7315 W CALAHAN AVE,DENVER,CO,80232,39.6888271325916,-105.07801190673
826,Small Business,LYNN,RODEN,22038 E IRISH DR,AURORA,CO,80016,39.5790912542862,-104.731742373227
827,Home Office,PAM,GOMEZ,2415 TELLER ST,DENVER,CO,80214,39.7512719230769,-105.076868365846
829,Corporate,SUSAN,BREWER,6370 W 38TH AVE,WHEAT RIDGE,CO,80033,39.7692218998006,-105.067287877613
830,Corporate,JANINE,JALLOW,13393 W SARATOGA DR,MORRISON,CO,80465,39.6275599952873,-105.150542916846
831,Home Office,BRENDA,MARTINEZ,12883 W ALAMEDA DR,DENVER,CO,80228,39.7031893793033,-105.141615992737
833,Corporate,K,VEHAR,3562 E 141ST PL,BRIGHTON,CO,80602,39.952558906347,-104.945683709804
834,Corporate,REBECCA,MASON,2238 W MAPLEWOOD AVE,LITTLETON,CO,80120,39.6058506425414,-105.014376715601
835,Corporate,JENNIFER,ODEGARD,16086 E ELDORADO PL,AURORA,CO,80013,39.6576442499266,-104.800287153527
836,Corporate,JENNIFER,PARRISH,9715 W 59TH AVE,ARVADA,CO,80004,39.8043171325916,-105.106234062177
838,Consumer,MARIA,GARCIA-ANAYA,12151 E MEXICO AVE,AURORA,CO,80012,39.6858218066685,-104.846705540194
840,Corporate,MARIA,BECERRA,103 GARLAND DR,DENVER,CO,80233,39.8891955325965,-104.985188712489
841,Corporate,ALDABA,GUILLERMO,1974 MACON ST,AURORA,CO,80010,39.7471893911182,-104.855031644724
842,Corporate,MENGLU,LU,8119 E 28TH PL,DENVER,CO,80238,39.7573948202164,-104.894159295052
843,Corporate,JEANINE,MEDRANO,2635 S HAZEL CT,DENVER,CO,80219,39.6699942536367,-105.028108557254
844,Corporate,DORENE,LYONS,2349 LAFAYETTE ST,DENVER,CO,80205,39.7513320408163,-104.971058366001
845,Corporate,DEMAL,BRAKMIC,9869 E FLORIDA PL,DENVER,CO,80247,39.6898031198014,-104.873249842605
846,Corporate,BRANDY,ORVIDAHL,12764 E ASBURY CIR,AURORA,CO,80014,39.6786725532196,-104.838161873956
847,Corporate,MARY,DARDANO,1523 S YANK ST,DENVER,CO,80228,39.688490191057,-105.144003110971
848,Corporate,LINDSAY,EDSELL,2736 WOLFF ST,DENVER,CO,80212,39.7565181632653,-105.048241620569
850,Corporate,FRANCES,AGUILAR,1825 ARAPAHOE ST,DENVER,CO,80202,39.7500780555295,-104.993072353509
851,Corporate,CAROL,DALLAS,9710 E 35TH AVE,DENVER,CO,80238,39.7649128674084,-104.874266825027
852,Small Business,MAVIS,SALAZAR,5500 W 5TH AVE,DENVER,CO,80226,39.723948411771,-105.057256842552
853,Small Business,MELISSA,WHITE,8050 HOLLAND CT,ARVADA,CO,80005,39.8426520979738,-105.102852719815
854,Corporate,IRIS,MARTINEZ,8892 EVERETT ST,BROOMFIELD,CO,80021,39.8580412804773,-105.09680218335
855,Corporate,LYNDA,BERGONDO,7068 BEACON WAY,WESTMINSTER,CO,80030,39.8245434323418,-105.017795555854
856,Small Business,LEANNA,ROCHE,7118 RUSSELL CT,ARVADA,CO,80007,39.8263567657073,-105.187929348818
857,Small Business,MICHELLE,MOE,700 S OURAY ST,AURORA,CO,80017,39.7036571325916,-104.79542
858,Corporate,MIHAELA,POLOCOSER,7692 S ALLISON CIR,LITTLETON,CO,80128,39.5779739549957,-105.087794938835
859,Small Business,KATHLEEN,LEO,9150 W 49TH PL,ARVADA,CO,80002,39.7866219337749,-105.099680321347
860,Small Business,HAROUNA,BANSE,6900 E EVANS AVE,DENVER,CO,80224,39.6783228674084,-104.90821
862,Corporate,UT,LUU,6130 W MEXICO AVE,DENVER,CO,80232,39.6861428674084,-105.064013624161
863,Corporate,JENNIFER,BARGER,7032 S NEWPORT ST,ENGLEWOOD,CO,80112,39.5892860852003,-104.909823884734
865,Corporate,JULIE,HANNAH,4340 EVERETT ST,WHEAT RIDGE,CO,80033,39.7761734053982,-105.095175953177
866,Corporate,THERESA,YUHAS,11495 CANTERBERRY LN,PARKER,CO,80138,39.5077263844344,-104.721252671503
868,Corporate,BORSHA,LOWERY,4961 GARRISON ST,WHEAT RIDGE,CO,80033,39.7867784615385,-105.100368457862
870,Home Office,CONNIE,ZAMORA,1590 YATES ST,DENVER,CO,80204,39.7418663794858,-105.050760429281
871,Home Office,DEBBIE,SCHMALJOHN,1607 S IRONTON ST,AURORA,CO,80012,39.6873163609898,-104.863550296861
873,Small Business,DENELL,PORTUGAL,3191 KASSLER PL,WESTMINSTER,CO,80031,39.8690414497918,-105.026949662513
874,Small Business,BARBARA,BROOKS,9262 CODY LN,BROOMFIELD,CO,80021,39.8645967569605,-105.092493929463
875,Small Business,SAMANTHA,WALDOCK,480 ALEX CT,CASTLE ROCK,CO,80108,39.4689557564437,-104.878333529693
877,Corporate,LORI,BATES,1015 S JELLISON ST,DENVER,CO,80226,39.6977479144829,-105.107598933209
878,Corporate,JEAN,SANDOVAL,7770 W 38TH AVE,WHEAT RIDGE,CO,80033,39.7692128674084,-105.0833775
880,Small Business,MARY,WHITEFIELD,8298 S XENIA CT,ENGLEWOOD,CO,80112,39.5667170092046,-104.886293483502
881,Small Business,SONIA,WEBERS,11996 E CORNELL CIR,AURORA,CO,80014,39.6617266415756,-104.849154950826
883,Home Office,PENNY,CULPAN,1457 ASH ST,DENVER,CO,80220,39.7392942857143,-104.938568334842
884,Corporate,CANDIE,AHMED,1075 WASHINGTON ST,DENVER,CO,80203,39.7332812351511,-104.978851631114
885,Corporate,AUDETTE,ROBBEN,526 S OLIVE WAY,DENVER,CO,80224,39.7069435779853,-104.906281748803
886,Home Office,MARIA,ESPARZA,8113 W 10TH AVE,DENVER,CO,80214,39.7331059032602,-105.08731721271
